2023-08-19 00:35:26,"[13.641764384950655, 173.63544462325365, 300]","[32.46151161173566, 0, 8.161880517199751]"
2023-08-19 00:35:27,"[12.343648758984942, 174.32403212628603, 300]","[32.46151161173566, 0, 13.52522104300061]"
2023-08-19 00:35:28,"[18.089975427271597, 176.0216048602014, 300]","[32.46151161173566, 0, 14.80546912150454]"
2023-08-19 00:35:29,"[18.393473891594887, 178.4307753979232, 300]","[32.46151161173566, 0, 18.555858226004535]"
2023-08-19 00:35:30,"[17.2439266343862, 184.76428457990275, 300]","[32.46151161173566, 0, 26.5485101686637]"
2023-08-19 00:35:31,"[13.850442325590413, 186.5888178367695, 300]","[32.46151161173566, 0, 29.66522729964891]"
2023-08-19 00:35:32,"[13.325586894284896, 191.09817784523395, 300]","[32.46151161173566, 0, 32.543829346113014]"
2023-08-19 00:35:33,"[16.987406702904753, 192.87537737070767, 300]","[32.46151161173566, 0, 41.42394439243075]"
2023-08-19 00:35:34,"[16.611381737904434, 188.79893456927846, 300]","[32.46151161173566, 0, 37.50057030754519]"
2023-08-19 00:35:35,"[20.031780083816564, 190.94264867499876, 300]","[32.46151161173566, 0, 40.590328973878144]"
2023-08-19 00:35:36,"[20.02999991023583, 189.91000068629444, 300]","[32.46151161173566, 0, 38.17400857926152]"
2023-08-19 00:35:37,"[24.446935672262548, 188.57378414388813, 300]","[32.46151161173566, 0, 40.4456262000413]"
2023-08-19 00:35:38,"[22.935239524335465, 190.6748227196113, 300]","[32.46151161173566, 0, 44.02697391254676]"
2023-08-19 00:35:39,"[26.357306926805634, 191.9922395812821, 300]","[32.46151161173566, 0, 41.85959722062972]"
2023-08-19 00:35:40,"[33.02733151759221, 195.63786541516959, 300]","[32.46151161173566, 0, 45.92944865760089]"
2023-08-19 00:35:41,"[30.951138327098803, 191.41381826811974, 300]","[32.46151161173566, 0, 46.59103763195847]"
2023-08-19 00:35:42,"[34.03297534880964, 195.06391300481, 300]","[32.46151161173566, 0, 50.52878788530698]"
2023-08-19 00:35:43,"[35.217330669181074, 200.64928463091428, 300]","[32.46151161173566, 0, 50.72056518354699]"
2023-08-19 00:35:44,"[37.34878640098739, 200, 300]","[32.46151161173566, 1.9493911047607118, 55.33727987870436]"
2023-08-19 00:35:45,"[37.17710804494359, 200, 300]","[32.46151161173566, -6.631990391302202, 55.80300713302635]"
2023-08-19 00:35:46,"[41.51789246897137, 200, 300]","[32.46151161173566, -2.869595142075907, 60.71535294215318]"
2023-08-19 00:35:47,"[39.6538137058368, 200, 300]","[32.46151161173566, 2.093192068984524, 66.68488147071503]"
2023-08-19 00:35:48,"[34.85605234954614, 200, 300]","[32.46151161173566, 7.178541400131382, 69.48265747882456]"
2023-08-19 00:35:49,"[37.204066417134186, 200, 106.47477223027236]","[32.46151161173566, 7.869559533281527, 69.48265747882456]"
2023-08-19 00:35:50,"[37.290971985830446, 200, 113.87142529408939]","[32.46151161173566, 8.275074320302753, 69.48265747882456]"
2023-08-19 00:35:51,"[39.334472487618726, 200, 120.28940735077958]","[32.46151161173566, 10.950351320660275, 69.48265747882456]"
2023-08-19 00:35:52,"[37.35563550224254, 200, 125.7641393719962]","[32.46151161173566, 9.310469103126948, 69.48265747882456]"
2023-08-19 00:35:53,"[40.127255889940116, 200, 127.12754956176926]","[32.46151161173566, 7.276250387360181, 69.48265747882456]"
2023-08-19 00:35:54,"[43.208707456922575, 200, 135.05995069389203]","[32.46151161173566, 12.106295216439289, 69.48265747882456]"
2023-08-19 00:35:55,"[43.69978048276536, 200, 135.78093717104255]","[32.46151161173566, 20.867104950380124, 69.48265747882456]"
2023-08-19 00:35:56,"[43.26929885624374, 200, 140.54065416674106]","[32.46151161173566, 21.093216308015045, 69.48265747882456]"
2023-08-19 00:35:57,"[45.712398181428014, 200, 140.99732407474352]","[32.46151161173566, 25.781009843215895, 69.48265747882456]"
2023-08-19 00:35:58,"[43.18062796596226, 200, 144.1934927356413]","[32.46151161173566, 30.21746408651559, 69.48265747882456]"
2023-08-19 00:35:59,"[46.68506476625445, 200, 148.51092158327597]","[32.46151161173566, 32.15047262565872, 69.48265747882456]"
2023-08-19 00:36:00,"[46.40630346784337, 200, 150.51774405124075]","[32.46151161173566, 30.43071822833151, 69.48265747882456]"
2023-08-19 00:36:01,"[45.22244716181261, 200, 151.8016076023788]","[32.46151161173566, 35.181798013625254, 69.48265747882456]"
2023-08-19 00:36:02,"[47.061875239093034, 200, 158.753877754191]","[32.46151161173566, 40.93909143596871, 69.48265747882456]"
2023-08-19 00:36:03,"[50.70722576358441, 200, 159.32165635421902]","[32.46151161173566, 47.37644985569686, 69.48265747882456]"
2023-08-19 00:36:04,"[49.05382920612321, 200, 169.06922589798336]","[32.46151161173566, 49.102455950273544, 69.48265747882456]"
2023-08-19 00:36:05,"[52.17340935917288, 200, 171.71590805492318]","[32.46151161173566, 49.031540065259556, 69.48265747882456]"
2023-08-19 00:36:06,"[52.85279220508516, 200, 174.00125611125614]","[32.46151161173566, 49.59059475067703, 69.48265747882456]"
2023-08-19 00:36:07,"[57.14959521233256, 200, 171.7946758087426]","[32.46151161173566, 49.986725607568374, 69.48265747882456]"
2023-08-19 00:36:08,"[55.36646404514743, 200, 175.55925190642446]","[32.46151161173566, 51.52065051959819, 69.48265747882456]"
2023-08-19 00:36:09,"[53.13687979239151, 200, 178.60661301492635]","[32.46151161173566, 56.761570913640455, 69.48265747882456]"
2023-08-19 00:36:10,"[57.364686698891305, 200, 180.97951706671097]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:11,"[55.32122370621279, 102.77373223137847, 182.05154715171213]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:12,"[51.25481111763342, 113.48617896777229, 182.379503631135]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:13,"[54.98998640289783, 110.5158100238931, 183.31320354852207]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:14,"[57.30546004954107, 105.91927749176692, 184.73931830472537]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:15,"[56.284324053403815, 105.67287906142357, 189.54753917769628]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:16,"[57.4101635856075, 104.99669441668705, 189.16053338379947]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:17,"[57.84948719786086, 105.56589533208796, 191.25560620222691]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:18,"[60.22565236244232, 105.18012736430711, 195.80982538793313]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:19,"[56.26718196260714, 104.57901269056364, 202.14245033603177]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:20,"[55.31285636081203, 100.32543267693518, 204.74231924956516]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:21,"[58.09217684048976, 101.70989130583727, 205.29550336194913]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:22,"[60.872944537434854, 101.63896194082197, 208.1849826324027]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:23,"[61.348438600843636, 100.26164021515717, 210.2846164953708]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:24,"[62.709236219471954, 96.05006755650425, 210.7047497324315]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:25,"[64.72722653738083, 101.94287813519357, 213.37177914840802]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:26,"[67.52618008112916, 104.70448493436918, 217.85085061391948]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:27,"[70.01032402518801, 103.97716008850051, 222.36223476189238]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:28,"[70.31528364281495, 106.31183090946934, 227.40247682155965]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:29,"[68.05049922854118, 111.33836162320601, 229.30132179293003]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:30,"[70.2689260880748, 110.54905401533327, 223.5028312702605]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:31,"[67.66677093803318, 115.65139114178656, 222.92336416928694]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:32,"[67.89838851765485, 120.02904647736771, 223.57056030446097]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:33,"[69.78595218958523, 123.90030403027201, 226.82690494137515]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:34,"[65.5766701087254, 123.68935562277768, 230.8031791911243]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:35,"[64.2275029480407, 121.75002818111638, 233.20751635847625]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:36,"[65.45495772347275, 121.21356648104673, 234.84824036972938]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:37,"[64.08060262033331, 124.3787656528357, 235.628130763098]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:38,"[65.31889385566745, 129.4663097412775, 239.315129668606]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:39,"[69.75283383741133, 130.77841749330605, 246.32523385357422]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:40,"[72.75507160614087, 135.8330006030436, 250.01142066213416]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:41,"[74.69612140445346, 141.1006976170651, 255.32360709770384]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:42,"[81.44873885211594, 146.56856199713715, 253.48373101417945]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:43,"[88.70736277666197, 148.295580173908, 254.3349239173023]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:44,"[96.88330945138294, 156.63729080251449, 256.24827411796883]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:45,"[96.76301231946627, 164.6824210039461, 263.10195416012454]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:46,"[101.33465930926943, 160.16608995072133, 267.27692085070777]","[32.46151161173566, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:47,"[100, 161.35950707485668, 267.54885225040516]","[41.462159254814814, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:48,"[100, 160.9105976370477, 272.58886695863714]","[43.88034109236882, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:49,"[100, 162.0959578862769, 277.3777701291296]","[42.85680784304883, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:50,"[100, 169.51741381141392, 277.1653768053747]","[42.9562793063251, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:51,"[100, 169.06461677843805, 280.4803479178383]","[43.3004819296665, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:52,"[100, 174.1139751121359, 281.9626931219485]","[44.97279173595374, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:53,"[100, 174.65521265079826, 284.91845724290886]","[45.82911185768448, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:54,"[100, 174.66073756267835, 286.89022517508283]","[44.23602348382975, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:55,"[100, 174.4174456838134, 286.2995767382622]","[44.38151280694256, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:56,"[100, 176.99514256073118, 292.42922748509403]","[42.06200564156281, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:57,"[100, 179.3899975431539, 293.84277553254503]","[36.98390050090415, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:58,"[100, 181.43804173326785, 297.69635748836123]","[37.41329786980342, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:36:59,"[100, 190.2083004827795, 302.50416946451645]","[38.34232552758755, 56.97797270878374, 69.48265747882456]"
2023-08-19 00:37:00,"[100, 191.3175410550682, 300]","[38.16291779691523, 56.97797270878374, 72.83691675285843]"
2023-08-19 00:37:01,"[100, 188.40895773260237, 300]","[36.59114799922611, 56.97797270878374, 74.44374028636668]"
2023-08-19 00:37:02,"[100, 188.585930140255, 300]","[33.69093582744867, 56.97797270878374, 79.88289174075052]"
2023-08-19 00:37:03,"[100, 195.56215261834788, 300]","[35.015731919848385, 56.97797270878374, 83.0995316259544]"
2023-08-19 00:37:04,"[100, 198.1886924508408, 300]","[41.224187075444235, 56.97797270878374, 84.84328385883263]"
2023-08-19 00:37:05,"[100, 197.84371240054867, 300]","[42.15650568319274, 56.97797270878374, 88.02518457109849]"
2023-08-19 00:37:06,"[100, 197.21543566925416, 300]","[44.26461096830438, 56.97797270878374, 88.93366017696579]"
2023-08-19 00:37:07,"[100, 202.94229506569081, 300]","[43.791483014333345, 56.97797270878374, 94.36169447551329]"
2023-08-19 00:37:08,"[100, 200, 300]","[40.790955192788076, 64.55219150239988, 99.42459684070715]"
2023-08-19 00:37:09,"[100, 200, 300]","[41.26206119245457, 64.45068929437619, 105.78050223756415]"
2023-08-19 00:37:10,"[100, 200, 300]","[47.709008858332716, 68.3735823196359, 108.48840907053702]"
2023-08-19 00:37:11,"[100, 200, 300]","[44.85029509095768, 68.55620986748912, 110.25681191285828]"
2023-08-19 00:37:12,"[100, 200, 300]","[48.273519017163714, 68.54215352998865, 115.50851029752039]"
2023-08-19 00:37:13,"[100, 200, 300]","[50.62700667693622, 68.33254449095546, 121.42360723345409]"
2023-08-19 00:37:14,"[100, 200, 300]","[53.46205864860888, 71.7365435715646, 124.83230298191361]"
2023-08-19 00:37:15,"[100, 200, 300]","[57.11501732551544, 74.40736823576593, 124.03693675084463]"
2023-08-19 00:37:16,"[100, 200, 300]","[61.405046436107085, 74.62375989162354, 129.35538680530485]"
2023-08-19 00:37:17,"[100, 200, 300]","[63.55350811965228, 80.23048622120966, 136.26422132605475]"
2023-08-19 00:37:18,"[100, 200, 300]","[61.42969739220472, 81.7127182760987, 140.30496414922484]"
2023-08-19 00:37:19,"[100, 200, 300]","[62.986913710147704, 83.79700970689855, 140.28323659265277]"
2023-08-19 00:37:20,"[100, 200, 300]","[60.938231742815816, 82.29200596245033, 146.7183337833586]"
2023-08-19 00:37:21,"[100, 200, 300]","[65.56474288408796, 82.0757834071093, 149.115464272947]"
2023-08-19 00:37:22,"[100, 200, 300]","[69.16372910240077, 82.72751379379658, 151.25439662380816]"
2023-08-19 00:37:23,"[100, 200, 300]","[73.80982951649817, 85.5905277802875, 156.61369186084062]"
2023-08-19 00:37:24,"[100, 200, 300]","[69.11871704537621, 89.66761457187202, 160.1774375612744]"
2023-08-19 00:37:25,"[100, 200, 104.8625361962842]","[76.06692648890272, 90.64884920702504, 160.1774375612744]"
2023-08-19 00:37:26,"[100, 200, 105.50307938157074]","[74.9425501722917, 94.62576558057928, 160.1774375612744]"
2023-08-19 00:37:27,"[100, 200, 110.22445946518381]","[75.89292577158851, 100.17763612906387, 160.1774375612744]"
2023-08-19 00:37:28,"[100, 200, 113.54870061712053]","[74.6694179354716, 103.79582389564543, 160.1774375612744]"
2023-08-19 00:37:29,"[100, 200, 118.1641019187564]","[71.17210719984982, 105.1125852389467, 160.1774375612744]"
2023-08-19 00:37:30,"[100, 200, 119.56788386440873]","[72.66118800811171, 105.04739591433234, 160.1774375612744]"
2023-08-19 00:37:31,"[100, 200, 122.33721004143186]","[74.73133688909174, 107.07175023547133, 160.1774375612744]"
2023-08-19 00:37:32,"[100, 200, 123.70954145454216]","[74.77713869939542, 108.89466121056279, 160.1774375612744]"
2023-08-19 00:37:33,"[100, 200, 129.3856612601666]","[72.08331676592022, 112.07187052105004, 160.1774375612744]"
2023-08-19 00:37:34,"[100, 200, 127.50511817534506]","[73.2143435677814, 113.74379955177226, 160.1774375612744]"
2023-08-19 00:37:35,"[100, 200, 132.96068101212035]","[76.32715225701557, 114.33439336809974, 160.1774375612744]"
2023-08-19 00:37:36,"[100, 200, 135.4507189260753]","[74.73254926407317, 114.97256727891758, 160.1774375612744]"
2023-08-19 00:37:37,"[100, 200, 137.37188648071182]","[75.32420344728747, 117.33279739458428, 160.1774375612744]"
2023-08-19 00:37:38,"[100, 200, 144.6144598676776]","[76.38490219343278, 109.58992402188707, 160.1774375612744]"
2023-08-19 00:37:39,"[100, 200, 147.9113322576707]","[75.71617163920682, 113.19118589658505, 160.1774375612744]"
2023-08-19 00:37:40,"[100, 200, 152.21368647597362]","[73.06274126183243, 115.03969147868935, 160.1774375612744]"
2023-08-19 00:37:41,"[100, 200, 151.91375119873072]","[71.15479467262998, 115.54983664119786, 160.1774375612744]"
