2023-09-14 22:06:33,"[0.0, 0.0, 0.0]"
2023-09-14 22:06:34,"[0.0, 0.0, 0.0]"
2023-09-14 22:06:35,"[0.0, 0.0, 0.0]"
2023-09-14 22:06:36,"[0.0, 0.0, 0.0]"
2023-09-14 22:06:37,"[0.0, 2.3211841054473363, 0.0]"
2023-09-14 22:06:38,"[0.0, 4.642368210894673, 0.0]"
2023-09-14 22:06:39,"[0.0, 6.9635523163420086, 0.0]"
2023-09-14 22:06:40,"[0.0, 9.284736421789345, 0.0]"
2023-09-14 22:06:41,"[0.0, 11.605920527236682, 0.0]"
2023-09-14 22:06:42,"[0.0, 13.927104632684019, 0.0]"
2023-09-14 22:06:43,"[0.0, 16.248288738131354, 0.0]"
2023-09-14 22:06:44,"[0.0, 18.56947284357869, 0.0]"
2023-09-14 22:06:45,"[0.0, 20.890656949026027, 0.0]"
2023-09-14 22:06:46,"[0.0, 23.211841054473364, 0.0]"
2023-09-14 22:06:47,"[0.0, 25.5330251599207, 0.0]"
2023-09-14 22:06:48,"[0.0, 27.854209265368038, 0.0]"
2023-09-14 22:06:49,"[0.0, 30.175393370815375, 0.0]"
2023-09-14 22:06:50,"[0.0, 32.49657747626271, 0.0]"
2023-09-14 22:06:51,"[0.0, 34.817761581710045, 0.0]"
2023-09-14 22:06:52,"[0.0, 37.13894568715738, 0.0]"
2023-09-14 22:06:53,"[0.0, 39.46012979260472, 0.0]"
2023-09-14 22:06:54,"[0.9498214883175, 41.781313898052055, 0.0]"
2023-09-14 22:06:55,"[1.899642976635, 44.10249800349939, 0.0]"
2023-09-14 22:06:56,"[2.8494644649525, 46.42368210894673, 0.0]"
2023-09-14 22:06:57,"[3.79928595327, 48.744866214394065, 0.0]"
2023-09-14 22:06:58,"[4.7491074415875, 51.0660503198414, 0.0]"
2023-09-14 22:06:59,"[5.6989289299050006, 53.38723442528874, 0.0]"
2023-09-14 22:07:00,"[6.648750418222501, 55.708418530736076, 0.0]"
2023-09-14 22:07:01,"[7.598571906540001, 58.02960263618341, 0.0]"
2023-09-14 22:07:02,"[8.5483933948575, 60.35078674163075, 0.0]"
2023-09-14 22:07:03,"[9.498214883175, 62.671970847078086, 0.0]"
2023-09-14 22:07:04,"[10.4480363714925, 64.99315495252542, 0.0]"
2023-09-14 22:07:05,"[11.397857859810001, 67.31433905797275, 0.0]"
2023-09-14 22:07:06,"[12.347679348127501, 69.63552316342007, 0.0]"
2023-09-14 22:07:07,"[13.297500836445002, 71.9567072688674, 0.0]"
2023-09-14 22:07:08,"[14.247322324762502, 74.27789137431473, 0.0]"
2023-09-14 22:07:09,"[15.197143813080002, 76.59907547976206, 0.0]"
2023-09-14 22:07:10,"[16.1469653013975, 78.9202595852094, 0.0]"
2023-09-14 22:07:11,"[17.096786789715, 81.24144369065672, 0.0]"
2023-09-14 22:07:12,"[18.0466082780325, 83.56262779610405, 0.0]"
2023-09-14 22:07:13,"[18.99642976635, 85.88381190155138, 0.0]"
2023-09-14 22:07:14,"[19.9462512546675, 88.20499600699871, 0.0]"
2023-09-14 22:07:15,"[20.896072742985, 90.52618011244604, 0.0]"
2023-09-14 22:07:16,"[21.845894231302502, 92.84736421789337, 0.0]"
2023-09-14 22:07:17,"[22.795715719620002, 95.1685483233407, 0.0]"
2023-09-14 22:07:18,"[23.745537207937502, 97.48973242878803, 0.0]"
2023-09-14 22:07:19,"[24.695358696255003, 99.81091653423536, 0.0]"
2023-09-14 22:07:20,"[25.645180184572503, 102.13210063968269, 0.0]"
2023-09-14 22:07:21,"[26.595001672890003, 104.45328474513002, 0.0]"
2023-09-14 22:07:22,"[27.544823161207503, 106.77446885057735, 0.0]"
2023-09-14 22:07:23,"[28.494644649525004, 109.09565295602468, 0.0]"
2023-09-14 22:07:25,"[29.444466137842504, 111.41683706147201, 0.0]"
2023-09-14 22:07:26,"[30.394287626160004, 113.73802116691934, 0.0]"
2023-09-14 22:07:27,"[31.344109114477504, 116.05920527236667, 0.0]"
2023-09-14 22:07:28,"[32.293930602795, 118.380389377814, 0.0]"
2023-09-14 22:07:29,"[33.2437520911125, 120.70157348326133, 3.3028767526824456]"
2023-09-14 22:07:30,"[34.193573579429994, 123.02275758870866, 6.605753505364891]"
2023-09-14 22:07:31,"[35.14339506774749, 125.34394169415599, 9.908630258047337]"
2023-09-14 22:07:32,"[36.09321655606499, 127.66512579960332, 13.211507010729783]"
2023-09-14 22:07:33,"[37.043038044382484, 129.98630990505066, 16.514383763412226]"
2023-09-14 22:07:34,"[37.99285953269998, 132.307494010498, 19.81726051609467]"
2023-09-14 22:07:35,"[38.94268102101748, 134.62867811594535, 23.120137268777114]"
2023-09-14 22:07:36,"[39.892502509334975, 136.9498622213927, 26.423014021459558]"
2023-09-14 22:07:37,"[40.84232399765247, 139.27104632684004, 29.725890774142]"
2023-09-14 22:07:38,"[41.79214548596997, 141.59223043228738, 33.028767526824446]"
2023-09-14 22:07:39,"[42.741966974287465, 143.91341453773472, 36.33164427950689]"
2023-09-14 22:07:40,"[43.69178846260496, 146.23459864318207, 39.63452103218933]"
2023-09-14 22:07:41,"[44.64160995092246, 2.408103941096413, 42.93739778487178]"
2023-09-14 22:07:42,"[45.591431439239955, 4.816207882192826, 46.24027453755422]"
2023-09-14 22:07:43,"[46.54125292755745, 7.224311823289239, 49.543151290236665]"
2023-09-14 22:07:44,"[47.49107441587495, 9.632415764385652, 52.84602804291911]"
2023-09-14 22:07:45,"[48.440895904192445, 12.040519705482065, 56.14890479560155]"
2023-09-14 22:07:46,"[49.39071739250994, 14.44862364657848, 59.451781548283996]"
2023-09-14 22:07:47,"[50.34053888082744, 16.856727587674893, 62.75465830096644]"
2023-09-14 22:07:48,"[51.290360369144935, 19.264831528771307, 66.05753505364889]"
2023-09-14 22:07:49,"[52.24018185746243, 21.67293546986772, 69.36041180633134]"
2023-09-14 22:07:50,"[53.19000334577993, 24.081039410964134, 72.6632885590138]"
2023-09-14 22:07:51,"[54.139824834097425, 26.489143352060548, 75.96616531169624]"
2023-09-14 22:07:52,"[55.08964632241492, 28.897247293156962, 79.2690420643787]"
2023-09-14 22:07:53,"[56.03946781073242, 31.305351234253376, 82.57191881706115]"
2023-09-14 22:07:54,"[56.989289299049915, 33.713455175349786, 85.8747955697436]"
2023-09-14 22:07:55,"[57.93911078736741, 36.1215591164462, 89.17767232242605]"
2023-09-14 22:07:56,"[58.88893227568491, 38.529663057542614, 92.4805490751085]"
2023-09-14 22:07:57,"[59.838753764002405, 40.93776699863903, 95.78342582779095]"
2023-09-14 22:07:58,"[60.7885752523199, 43.34587093973544, 99.0863025804734]"
2023-09-14 22:07:59,"[61.7383967406374, 45.753974880831855, 102.38917933315585]"
2023-09-14 22:08:00,"[62.688218228954895, 48.16207882192827, 105.6920560858383]"
2023-09-14 22:08:01,"[63.63803971727239, 50.57018276302468, 108.99493283852075]"
2023-09-14 22:08:02,"[64.58786120558989, 52.978286704121096, 112.2978095912032]"
2023-09-14 22:08:03,"[65.53768269390739, 55.38639064521751, 115.60068634388566]"
2023-09-14 22:08:04,"[66.48750418222488, 57.794494586313924, 118.9035630965681]"
2023-09-14 22:08:05,"[67.43732567054238, 60.20259852741034, 122.20643984925056]"
2023-09-14 22:08:06,"[68.38714715885988, 62.61070246850675, 125.50931660193301]"
2023-09-14 22:08:07,"[69.33696864717737, 65.01880640960316, 128.81219335461546]"
2023-09-14 22:08:08,"[70.28679013549487, 67.42691035069957, 132.1150701072979]"
2023-09-14 22:08:09,"[71.23661162381237, 69.83501429179599, 135.41794685998033]"
2023-09-14 22:08:10,"[72.18643311212986, 72.2431182328924, 138.72082361266277]"
2023-09-14 22:08:11,"[73.13625460044736, 74.65122217398881, 142.0237003653452]"
2023-09-14 22:08:12,"[74.08607608876486, 77.05932611508523, 145.32657711802764]"
2023-09-14 22:08:13,"[0.974548181618067, 79.46743005618164, 148.62945387071008]"
2023-09-14 22:08:14,"[1.949096363236134, 81.87553399727805, 151.93233062339252]"
2023-09-14 22:08:15,"[2.923644544854201, 84.28363793837447, 155.23520737607495]"
2023-09-14 22:08:16,"[3.898192726472268, 86.69174187947088, 158.5380841287574]"
2023-09-14 22:08:17,"[4.872740908090335, 89.0998458205673, 161.84096088143983]"
2023-09-14 22:08:18,"[5.8472890897084016, 91.50794976166371, 165.14383763412226]"
2023-09-14 22:08:19,"[6.821837271326468, 93.91605370276012, 168.4467143868047]"
2023-09-14 22:08:20,"[7.796385452944535, 96.32415764385654, 171.74959113948714]"
2023-09-14 22:08:21,"[8.770933634562603, 98.73226158495295, 175.05246789216957]"
2023-09-14 22:08:22,"[9.74548181618067, 101.14036552604937, 178.355344644852]"
2023-09-14 22:08:23,"[10.720029997798736, 103.54846946714578, 181.65822139753445]"
2023-09-14 22:08:24,"[11.694578179416803, 105.95657340824219, 184.96109815021688]"
2023-09-14 22:08:25,"[12.66912636103487, 108.3646773493386, 188.26397490289932]"
2023-09-14 22:08:26,"[13.643674542652937, 110.77278129043502, 191.56685165558176]"
2023-09-14 22:08:27,"[14.618222724271003, 113.18088523153143, 194.8697284082642]"
2023-09-14 22:08:28,"[15.59277090588907, 115.58898917262785, 198.17260516094663]"
2023-09-14 22:08:29,"[16.567319087507137, 117.99709311372426, 201.47548191362907]"
2023-09-14 22:08:30,"[17.541867269125206, 120.40519705482068, 204.7783586663115]"
2023-09-14 22:08:31,"[18.516415450743274, 122.81330099591709, 208.08123541899394]"
2023-09-14 22:08:32,"[19.490963632361343, 125.2214049370135, 211.38411217167638]"
2023-09-14 22:08:33,"[20.46551181397941, 127.62950887810992, 214.68698892435881]"
2023-09-14 22:08:34,"[21.44005999559748, 130.03761281920632, 217.98986567704125]"
2023-09-14 22:08:35,"[22.41460817721555, 132.44571676030273, 221.2927424297237]"
2023-09-14 22:08:36,"[23.389156358833617, 134.85382070139914, 0.0]"
2023-09-14 22:08:37,"[24.363704540451685, 137.26192464249556, 3.6604110164041006]"
2023-09-14 22:08:38,"[25.338252722069754, 139.67002858359197, 7.320822032808201]"
2023-09-14 22:08:39,"[26.312800903687823, 142.07813252468839, 10.981233049212301]"
2023-09-14 22:08:40,"[27.28734908530589, 144.4862364657848, 14.641644065616402]"
2023-09-14 22:08:41,"[28.26189726692396, 146.8943404068812, 18.3020550820205]"
2023-09-14 22:08:42,"[29.236445448542028, 149.30244434797763, 21.962466098424603]"
2023-09-14 22:08:43,"[30.210993630160097, 151.71054828907404, 25.622877114828704]"
2023-09-14 22:08:44,"[31.185541811778165, 154.11865223017045, 29.283288131232805]"
2023-09-14 22:08:45,"[32.160089993396234, 156.52675617126687, 32.943699147636906]"
2023-09-14 22:08:46,"[33.1346381750143, 158.93486011236328, 36.604110164041]"
2023-09-14 22:08:47,"[34.10918635663237, 161.3429640534597, 40.2645211804451]"
2023-09-14 22:08:48,"[35.08373453825044, 163.7510679945561, 43.9249321968492]"
2023-09-14 22:08:49,"[36.05828271986851, 166.15917193565252, 47.585343213253296]"
2023-09-14 22:08:50,"[37.03283090148658, 168.56727587674894, 51.24575422965739]"
2023-09-14 22:08:51,"[38.007379083104645, 170.97537981784535, 54.90616524606149]"
2023-09-14 22:08:52,"[38.981927264722714, 173.38348375894176, 58.56657626246559]"
2023-09-14 22:08:53,"[39.95647544634078, 175.79158770003818, 62.226987278869686]"
2023-09-14 22:08:54,"[40.93102362795885, 178.1996916411346, 65.88739829527378]"
2023-09-14 22:08:55,"[41.90557180957692, 180.607795582231, 69.54780931167788]"
2023-09-14 22:08:56,"[42.88011999119499, 183.01589952332742, 73.20822032808198]"
2023-09-14 22:08:57,"[43.85466817281306, 185.42400346442383, 76.86863134448608]"
2023-09-14 22:08:58,"[44.829216354431125, 0.0, 80.52904236089017]"
2023-09-14 22:08:59,"[45.803764536049194, 2.3997460182022845, 84.18945337729427]"
2023-09-14 22:09:00,"[46.77831271766726, 4.799492036404569, 87.84986439369837]"
2023-09-14 22:09:01,"[47.75286089928533, 7.1992380546068535, 91.51027541010247]"
2023-09-14 22:09:02,"[48.7274090809034, 9.598984072809138, 95.17068642650656]"
2023-09-14 22:09:03,"[49.70195726252147, 11.998730091011423, 98.83109744291066]"
2023-09-14 22:09:04,"[50.676505444139536, 14.398476109213707, 102.49150845931476]"
2023-09-14 22:09:05,"[51.651053625757605, 16.79822212741599, 106.15191947571886]"
2023-09-14 22:09:06,"[52.62560180737567, 19.197968145618276, 109.81233049212295]"
2023-09-14 22:09:07,"[53.60014998899374, 21.597714163820562, 113.47274150852705]"
2023-09-14 22:09:08,"[54.57469817061181, 23.99746018202285, 117.13315252493115]"
2023-09-14 22:09:09,"[55.54924635222988, 26.397206200225135, 120.79356354133525]"
2023-09-14 22:09:10,"[56.52379453384795, 28.79695221842742, 124.45397455773934]"
2023-09-14 22:09:11,"[57.498342715466016, 31.196698236629707, 128.11438557414345]"
2023-09-14 22:09:12,"[58.472890897084085, 33.596444254831994, 131.77479659054757]"
2023-09-14 22:09:13,"[59.44743907870215, 35.99619027303428, 135.43520760695168]"
2023-09-14 22:09:14,"[60.42198726032022, 38.395936291236566, 139.0956186233558]"
2023-09-14 22:09:15,"[61.39653544193829, 40.79568230943885, 142.7560296397599]"
2023-09-14 22:09:16,"[62.37108362355636, 43.19542832764114, 146.416440656164]"
2023-09-14 22:09:17,"[63.34563180517443, 45.595174345843425, 150.07685167256813]"
2023-09-14 22:09:18,"[64.3201799867925, 47.99492036404571, 153.73726268897224]"
2023-09-14 22:09:19,"[65.29472816841056, 50.394666382248, 157.39767370537635]"
2023-09-14 22:09:20,"[66.26927635002862, 52.794412400450284, 161.05808472178046]"
2023-09-14 22:09:21,"[67.24382453164668, 55.19415841865257, 164.71849573818457]"
2023-09-14 22:09:22,"[0.0, 57.59390443685486, 168.37890675458868]"
2023-09-14 22:09:23,"[0.997238217531659, 59.99365045505714, 172.0393177709928]"
2023-09-14 22:09:24,"[1.994476435063318, 62.39339647325943, 175.6997287873969]"
2023-09-14 22:09:25,"[2.991714652594977, 64.79314249146171, 179.36013980380102]"
2023-09-14 22:09:26,"[3.988952870126636, 67.19288850966399, 183.02055082020513]"
2023-09-14 22:09:27,"[4.986191087658295, 69.59263452786627, 186.68096183660924]"
2023-09-14 22:09:28,"[5.983429305189953, 71.99238054606855, 190.34137285301335]"
2023-09-14 22:09:29,"[6.980667522721612, 74.39212656427082, 194.00178386941747]"
2023-09-14 22:09:30,"[7.977905740253271, 76.7918725824731, 197.66219488582158]"
2023-09-14 22:09:31,"[8.97514395778493, 79.19161860067538, 201.3226059022257]"
2023-09-14 22:09:32,"[9.97238217531659, 81.59136461887766, 204.9830169186298]"
2023-09-14 22:09:33,"[10.969620392848249, 83.99111063707994, 208.6434279350339]"
2023-09-14 22:09:34,"[11.966858610379909, 86.39085665528222, 212.30383895143802]"
2023-09-14 22:09:35,"[12.964096827911568, 88.7906026734845, 215.96424996784214]"
2023-09-14 22:09:36,"[13.961335045443228, 91.19034869168678, 219.62466098424625]"
2023-09-14 22:09:37,"[14.958573262974888, 93.59009470988906, 223.28507200065036]"
2023-09-14 22:09:38,"[15.955811480506547, 95.98984072809134, 226.94548301705447]"
2023-09-14 22:09:39,"[16.953049698038207, 98.38958674629362, 230.60589403345858]"
2023-09-14 22:09:40,"[17.950287915569866, 100.7893327644959, 234.2663050498627]"
2023-09-14 22:09:41,"[18.947526133101526, 103.18907878269818, 237.9267160662668]"
2023-09-14 22:09:42,"[19.944764350633186, 105.58882480090045, 241.58712708267092]"
2023-09-14 22:09:43,"[20.942002568164845, 107.98857081910273, 245.24753809907503]"
2023-09-14 22:09:44,"[21.939240785696505, 110.38831683730501, 248.90794911547914]"
2023-09-14 22:09:45,"[22.936479003228165, 112.78806285550729, 252.56836013188325]"
2023-09-14 22:09:46,"[23.933717220759824, 115.18780887370957, 256.22877114828736]"
2023-09-14 22:09:47,"[24.930955438291484, 117.58755489191185, 259.8891821646915]"
2023-09-14 22:09:48,"[25.928193655823144, 119.98730091011413, 263.5495931810956]"
2023-09-14 22:09:49,"[26.925431873354803, 122.38704692831641, 267.2100041974997]"
2023-09-14 22:09:50,"[27.922670090886463, 124.78679294651869, 270.8704152139038]"
2023-09-14 22:09:51,"[28.919908308418123, 127.18653896472097, 274.5308262303079]"
2023-09-14 22:09:52,"[29.917146525949782, 129.58628498292325, 278.19123724671203]"
2023-09-14 22:09:53,"[30.914384743481442, 131.98603100112553, 281.85164826311615]"
2023-09-14 22:09:54,"[31.9116229610131, 134.3857770193278, 285.51205927952026]"
2023-09-14 22:09:55,"[32.90886117854476, 136.78552303753008, 289.17247029592437]"
2023-09-14 22:09:56,"[33.90609939607642, 139.18526905573236, 26.624333896693848]"
2023-09-14 22:09:57,"[34.90333761360808, 141.58501507393464, 30.248667793387696]"
2023-09-14 22:09:58,"[35.90057583113974, 143.98476109213692, 33.873001690081544]"
2023-09-14 22:09:59,"[36.8978140486714, 146.3845071103392, 37.49733558677539]"
2023-09-14 22:10:00,"[37.89505226620306, 148.78425312854148, 41.12166948346924]"
2023-09-14 22:10:01,"[38.89229048373472, 151.18399914674376, 44.74600338016309]"
2023-09-14 22:10:02,"[39.88952870126638, 153.58374516494604, 48.37033727685694]"
2023-09-14 22:10:03,"[40.88676691879804, 155.98349118314832, 51.994671173550785]"
2023-09-14 22:10:04,"[41.8840051363297, 158.3832372013506, 55.61900507024463]"
2023-09-14 22:10:05,"[42.88124335386136, 160.78298321955288, 59.24333896693848]"
2023-09-14 22:10:06,"[43.87848157139302, 163.18272923775515, 62.86767286363233]"
2023-09-14 22:10:07,"[44.87571978892468, 165.58247525595743, 66.49200676032618]"
2023-09-14 22:10:08,"[45.87295800645634, 167.9822212741597, 70.11634065702002]"
2023-09-14 22:10:09,"[46.870196223987996, 170.381967292362, 73.74067455371386]"
2023-09-14 22:10:10,"[47.867434441519656, 172.78171331056427, 77.3650084504077]"
2023-09-14 22:10:11,"[48.864672659051315, 175.18145932876655, 80.98934234710154]"
2023-09-14 22:10:12,"[49.861910876582975, 177.58120534696883, 84.61367624379538]"
2023-09-14 22:10:13,"[50.859149094114635, 179.9809513651711, 88.23801014048922]"
2023-09-14 22:10:14,"[51.856387311646294, 182.3806973833734, 91.86234403718306]"
2023-09-14 22:10:15,"[52.853625529177954, 184.78044340157567, 95.4866779338769]"
2023-09-14 22:10:16,"[53.850863746709614, 187.18018941977795, 99.11101183057075]"
2023-09-14 22:10:17,"[54.84810196424127, 189.57993543798023, 102.73534572726459]"
2023-09-14 22:10:18,"[55.84534018177293, 0.0, 106.35967962395843]"
2023-09-14 22:10:19,"[56.84257839930459, 2.3183333341833894, 109.98401352065227]"
2023-09-14 22:10:20,"[57.83981661683625, 4.636666668366779, 113.60834741734611]"
2023-09-14 22:10:21,"[58.83705483436791, 6.955000002550168, 117.23268131403995]"
2023-09-14 22:10:22,"[59.83429305189957, 9.273333336733558, 120.85701521073379]"
2023-09-14 22:10:23,"[60.83153126943123, 11.591666670916947, 124.48134910742763]"
2023-09-14 22:10:24,"[61.82876948696289, 13.910000005100336, 128.1056830041215]"
2023-09-14 22:10:25,"[62.82600770449455, 16.228333339283726, 131.73001690081534]"
2023-09-14 22:10:26,"[63.82324592202621, 18.546666673467115, 135.3543507975092]"
2023-09-14 22:10:27,"[64.82048413955786, 20.865000007650504, 138.97868469420305]"
2023-09-14 22:10:28,"[65.81772235708952, 23.183333341833894, 142.6030185908969]"
2023-09-14 22:10:29,"[66.81496057462118, 25.501666676017283, 146.22735248759076]"
2023-09-14 22:10:30,"[67.81219879215284, 27.820000010200673, 149.85168638428462]"
2023-09-14 22:10:31,"[68.8094370096845, 30.138333344384062, 153.47602028097847]"
2023-09-14 22:10:32,"[69.80667522721616, 32.45666667856745, 157.10035417767233]"
2023-09-14 22:10:33,"[70.80391344474782, 34.77500001275084, 160.72468807436618]"
2023-09-14 22:10:34,"[71.80115166227948, 37.09333334693423, 164.34902197106004]"
2023-09-14 22:10:35,"[72.79838987981114, 39.41166668111762, 167.9733558677539]"
2023-09-14 22:10:36,"[73.7956280973428, 41.730000015301016, 171.59768976444775]"
2023-09-14 22:10:37,"[74.79286631487446, 44.04833334948441, 175.2220236611416]"
2023-09-14 22:10:38,"[75.79010453240612, 46.3666666836678, 178.84635755783546]"
2023-09-14 22:10:39,"[76.78734274993778, 48.685000017851195, 182.47069145452932]"
2023-09-14 22:10:40,"[77.78458096746944, 51.00333335203459, 186.09502535122317]"
2023-09-14 22:10:41,"[78.7818191850011, 53.32166668621798, 189.71935924791703]"
2023-09-14 22:10:42,"[79.77905740253276, 55.640000020401374, 193.34369314461088]"
2023-09-14 22:10:43,"[80.77629562006442, 57.95833335458477, 196.96802704130474]"
2023-09-14 22:10:44,"[81.77353383759608, 60.27666668876816, 200.5923609379986]"
2023-09-14 22:10:45,"[82.77077205512774, 62.59500002295155, 204.21669483469245]"
2023-09-14 22:10:46,"[83.7680102726594, 64.91333335713495, 207.8410287313863]"
2023-09-14 22:10:47,"[84.76524849019106, 67.23166669131834, 211.46536262808016]"
2023-09-14 22:10:48,"[85.76248670772272, 69.55000002550173, 215.089696524774]"
2023-09-14 22:10:49,"[86.75972492525437, 71.86833335968512, 218.71403042146787]"
2023-09-14 22:10:50,"[87.75696314278603, 74.18666669386852, 222.33836431816172]"
2023-09-14 22:10:51,"[88.7542013603177, 76.50500002805191, 225.96269821485558]"
2023-09-14 22:10:52,"[89.75143957784935, 78.8233333622353, 229.58703211154943]"
2023-09-14 22:10:53,"[90.74867779538101, 81.1416666964187, 233.2113660082433]"
2023-09-14 22:10:54,"[91.74591601291267, 83.46000003060209, 236.83569990493714]"
2023-09-14 22:10:55,"[92.74315423044433, 85.77833336478548, 240.460033801631]"
2023-09-14 22:10:56,"[93.74039244797599, 88.09666669896887, 244.08436769832485]"
2023-09-14 22:10:57,"[94.73763066550765, 90.41500003315227, 247.7087015950187]"
2023-09-14 22:10:58,"[95.73486888303931, 92.73333336733566, 251.33303549171256]"
2023-09-14 22:10:59,"[96.73210710057097, 95.05166670151905, 254.95736938840642]"
2023-09-14 22:11:00,"[97.72934531810263, 97.37000003570245, 258.5817032851003]"
2023-09-14 22:11:01,"[98.72658353563429, 99.68833336988584, 262.2060371817941]"
2023-09-14 22:11:02,"[99.72382175316595, 102.00666670406923, 265.83037107848793]"
2023-09-14 22:11:03,"[100.72105997069761, 104.32500003825263, 269.45470497518176]"
2023-09-14 22:11:04,"[101.71829818822927, 106.64333337243602, 273.0790388718756]"
2023-09-14 22:11:05,"[102.71553640576093, 108.96166670661941, 276.7033727685694]"
2023-09-14 22:11:06,"[103.71277462329259, 111.2800000408028, 280.32770666526324]"
2023-09-14 22:11:07,"[104.71001284082425, 113.5983333749862, 283.95204056195706]"
2023-09-14 22:11:08,"[105.70725105835591, 115.91666670916959, 287.5763744586509]"
2023-09-14 22:11:09,"[106.70448927588757, 118.23500004335298, 291.2007083553447]"
2023-09-14 22:11:10,"[107.70172749341923, 120.55333337753638, 294.82504225203854]"
2023-09-14 22:11:11,"[108.69896571095089, 122.87166671171977, 298.44937614873237]"
2023-09-14 22:11:12,"[109.69620392848255, 125.19000004590316, 302.0737100454262]"
